RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
167|C.J. Jones|MTSU|G|30|34.3|16.2|5.7|13.2|42.9|2.6|6.5|40.0|2.2|2.6|87.0|2.8|1.1|0.8|0.5|1.7
168|Marcus Zegarowski|CREI|G|31|34.6|16.1|5.9|12.0|48.8|2.4|5.7|42.4|2.0|2.6|76.2|3.8|5.0|1.1|0.1|2.6
169|Saddiq Bey|VILL|F|31|33.9|16.1|5.6|11.8|47.7|2.5|5.6|45.1|2.3|2.9|76.9|4.7|2.4|0.8|0.4|1.5
170|Zeke Nnaji|ARIZ|F|32|30.7|16.1|5.6|9.8|57.0|0.2|0.5|29.4|4.8|6.3|76.0|8.6|0.8|0.7|0.9|2.2
171|Immanuel Quickley|UK|G|30|33.0|16.1|4.6|11.1|41.6|2.1|4.8|42.8|4.8|5.2|92.3|4.2|1.9|0.9|0.1|1.6
172|Azar Swain|YALE|G|29|33.5|16.0|5.4|13.7|39.3|3.2|8.3|38.7|2.1|2.5|82.2|4.0|1.7|0.7|0.0|1.8
173|Bryce Hamilton|UNLV|G|32|27.2|16.0|6.0|13.3|45.3|1.2|3.5|33.9|2.8|4.2|67.9|5.5|1.4|0.7|0.2|2.2
174|Justinian Jessup|BOIS|G|32|36.0|16.0|5.4|12.7|42.5|3.1|7.8|39.5|2.2|2.3|95.9|4.4|2.1|1.4|0.5|1.3
174|Jahlil Jenkins|STBK|G|28|36.7|16.0|5.2|12.2|42.8|1.9|4.8|39.8|3.7|4.5|82.4|3.0|3.9|1.8|0.0|2.4
174|Michael Devoe|GT|G|28|35.1|16.0|5.6|11.8|47.6|1.9|4.4|42.7|2.9|3.9|75.0|3.9|3.4|1.2|0.1|3.4
174|Jared Butler|BAY|G|30|30.4|16.0|5.6|13.2|42.1|2.6|6.7|38.1|2.3|3.0|77.5|3.2|3.1|1.6|0.1|2.4
178|Teshaun Hightower|TULN|G|30|34.2|15.9|5.1|12.4|41.2|1.2|4.2|29.6|4.5|5.9|75.8|4.6|2.4|1.5|0.1|2.8
179|Jazz Johnson|NEV|G|29|33.8|15.9|5.2|12.7|40.9|3.1|7.5|41.7|2.4|2.9|83.3|3.3|2.0|0.9|0.0|2.0
180|Loudon Love|WRST|C|27|26.5|15.9|6.2|12.7|48.8|0.0|0.0|0.0|3.4|6.1|56.4|9.7|1.4|0.8|1.5|2.4
181|Amari Davis|WRST|G|33|28.7|15.9|6.5|12.7|51.4|0.0|0.2|0.0|2.8|4.0|70.7|4.0|1.5|1.0|0.2|1.7
182|Eddie Stansberry|HAW|G|30|37.0|15.9|5.2|12.9|40.4|3.0|8.3|36.1|2.5|2.8|88.1|3.2|1.3|1.0|0.2|1.2
183|Hunter Maldonado|WYO|G|33|35.3|15.8|5.5|13.2|42.2|1.1|3.7|29.5|3.7|5.2|70.8|5.8|4.0|1.2|0.5|3.0
184|Devonte Patterson|PV|F|24|28.8|15.8|5.5|11.9|46.3|0.4|1.6|23.1|4.5|6.2|72.3|6.4|3.0|1.4|0.2|2.3
185|Jordan Burns|COLG|G|34|32.4|15.8|5.4|13.3|40.4|2.6|7.2|35.9|2.5|3.1|78.5|3.1|4.5|1.7|0.1|2.4
186|Luke Knapke|TOL|C|32|34.0|15.8|5.4|11.3|47.9|1.6|4.0|39.4|3.4|4.4|77.1|8.2|2.2|0.4|1.9|2.2
187|Kristian Doolittle|OU|F|29|32.5|15.8|5.8|13.1|44.1|1.0|2.8|37.5|3.2|4.0|79.3|8.9|2.0|1.3|0.4|2.1
188|Rylan Bergersen|EWU|G|31|33.6|15.8|5.1|12.0|42.3|1.4|5.1|27.4|4.3|6.2|68.8|4.5|2.8|0.6|0.5|2.7
188|Precious Achiuwa|MEM|F|31|30.4|15.8|5.9|11.9|49.3|0.4|1.3|32.5|3.6|6.0|59.9|10.8|1.0|1.1|1.9|2.8
190|Oscar da Silva|STAN|F|31|28.6|15.7|6.0|10.6|57.0|0.4|1.3|31.7|3.3|4.2|77.1|6.4|1.5|1.1|0.8|2.6
191|Ben Vander Plas|UVA|F|31|33.0|15.7|5.9|12.0|49.2|1.3|4.4|29.9|2.6|4.4|59.3|6.9|2.8|1.0|0.7|2.9
192|Tyler Cheese|AKR|G|30|30.8|15.7|5.3|12.0|43.8|1.5|4.2|34.6|3.7|4.5|82.2|4.8|3.4|1.1|0.3|2.6
193|E.J. Anosike|CSUF|F|33|33.2|15.7|5.5|11.4|48.4|0.6|2.4|25.0|4.1|5.6|72.8|11.6|1.7|0.9|0.3|2.1
194|Caleb Hunter|MER|G|28|31.6|15.7|5.5|16.6|33.2|2.6|9.3|27.8|2.1|3.6|58.4|2.9|2.3|1.4|0.0|2.5
195|Alessandro Lever|GCU|C|30|33.4|15.7|6.1|11.3|53.5|1.0|2.7|38.3|2.5|3.2|78.9|6.0|2.2|0.5|0.2|2.0
195|Camren Wynter|PSU|G|33|36.4|15.7|5.8|13.1|44.4|1.3|3.8|35.5|2.7|3.8|70.1|3.7|5.1|1.6|0.1|3.5
197|Lavelle Scottie|AFA|F|32|30.8|15.7|6.0|13.2|45.6|1.0|2.8|36.4|2.7|4.0|65.9|5.7|2.1|0.8|0.2|2.5
198|Lesley Varner |IIRGV|F|30|28.0|15.6|5.1|11.7|43.5|1.4|3.4|40.6|4.1|4.7|87.1|6.0|1.7|1.5|0.3|1.5
198|Darius Roy|MILW|G|30|33.9|15.6|5.2|13.3|38.7|2.1|5.9|35.2|3.2|4.0|81.5|4.2|3.0|1.4|0.2|2.4
200|Josiah Wallace|EIU|G|32|32.2|15.6|6.1|13.3|46.1|1.0|3.0|32.6|2.4|3.4|70.6|4.4|2.3|0.8|0.3|2.3
201|Makale Foreman|CAL|G|33|35.0|15.6|5.0|13.8|36.5|3.2|8.8|36.0|2.4|2.8|84.9|2.8|2.0|0.7|0.0|2.1
202|Jermaine Bishop|NORF|G|31|33.4|15.6|5.2|12.7|40.5|3.2|8.0|39.5|2.1|2.5|85.5|3.5|2.2|1.0|0.1|1.9
202|Bill Wampler|WRST|F|31|30.6|15.6|5.0|11.6|42.7|2.4|5.9|40.4|3.3|4.2|78.3|4.5|1.6|0.5|0.2|1.6
204|Jarred Godfrey|PFW|G|33|34.2|15.6|5.7|13.1|43.4|1.7|5.5|30.6|2.6|3.7|69.1|4.5|3.5|1.2|0.2|3.4
205|Brandon Childress|WAKE|G|30|35.4|15.6|4.8|12.0|40.4|1.7|5.1|32.5|4.2|5.2|80.9|3.0|4.6|1.2|0.0|2.9
205|Tyreke Key|TENN|G|30|33.3|15.6|4.8|10.8|44.9|1.9|4.8|38.9|4.0|4.8|84.6|4.6|1.7|0.7|0.2|1.8
207|Carlos Dotson|WCU|F|30|27.2|15.5|6.0|9.8|61.0|0.0|0.0|0.0|3.5|6.2|57.3|9.7|1.9|0.6|0.2|2.7
208|Charlie Moore|MIA|G|32|35.6|15.5|5.1|13.6|37.6|1.7|5.2|31.7|3.6|4.5|81.1|3.3|6.1|1.5|0.1|3.5
208|Eli Scott|LMU|G|32|34.6|15.5|5.7|10.8|52.8|0.3|1.0|29.0|3.9|6.1|63.9|6.7|4.3|1.0|0.2|3.3
210|Jarron Cumberland|CIN|G|27|32.4|15.5|4.3|11.3|38.4|1.7|5.3|31.3|5.2|6.9|75.3|3.8|4.9|1.0|0.7|3.7
211|Brandon Kamga|CSUF|G|29|32.5|15.5|5.2|12.2|42.5|1.7|5.1|33.8|3.4|4.2|81.0|4.4|1.2|0.7|0.2|2.8
211|Jalon Gates|HCU|G|29|27.9|15.5|5.0|11.9|42.0|3.0|7.9|38.3|2.5|2.8|88.9|1.7|0.6|0.8|0.0|1.0
213|Omer Yurtseven|GTWN|C|26|27.3|15.5|6.3|11.9|53.4|0.1|0.5|21.4|2.7|3.6|75.3|9.8|1.2|0.5|1.5|2.3
213|Max Mahoney|BU|F|34|27.1|15.5|6.2|10.8|57.5|0.0|0.0|0.0|3.1|5.3|58.3|8.3|2.6|1.1|0.5|1.6
215|Jalen Johnson|TA&M|F|33|33.9|15.5|5.2|12.2|42.8|1.4|4.8|28.9|3.7|4.4|82.9|6.6|0.8|0.8|0.6|1.9
216|Darrell Brown|BRAD|G|32|34.8|15.5|4.6|12.9|35.8|1.6|4.9|32.7|4.6|5.8|80.0|2.6|4.7|0.9|0.0|2.4
216|Landers Nolley |IICIN|G|32|30.2|15.5|5.3|14.4|37.0|2.1|6.7|31.6|2.7|3.4|78.0|5.8|2.4|0.8|0.3|2.7
218|Jordan Goodwin|SLU|G|31|35.9|15.5|6.2|13.0|47.3|0.6|2.3|28.2|2.5|4.6|53.8|10.4|3.1|2.1|0.2|3.1
218|Jalen Smith|MD|F|31|31.3|15.5|5.4|10.1|53.8|1.0|2.8|36.8|3.6|4.8|75.0|10.5|0.8|0.7|2.4|1.7
220|Carlos Johnson|GCU|G|30|34.1|15.4|5.3|11.7|45.3|1.5|4.3|35.2|3.3|4.5|74.6|5.1|1.5|1.0|0.4|2.4
221|Chris Lykes|ARK|G|26|30.1|15.4|5.4|12.5|43.2|2.0|5.2|38.1|2.7|3.3|81.4|2.1|2.4|1.1|0.3|2.1
222|Marcus Carr|TEX|G|31|36.8|15.4|5.1|12.9|39.3|1.7|4.6|36.1|3.6|5.2|70.0|5.3|6.7|0.9|0.1|2.6
223|Gerard Andrus|PV|G|32|28.3|15.4|6.3|11.2|55.7|0.1|0.2|60.0|2.8|3.5|79.6|5.5|1.1|1.4|0.5|1.2
224|Xavier Johnson|RGV|G|23|30.1|15.4|4.7|11.3|41.2|2.2|5.7|39.2|3.9|4.5|86.4|2.7|2.8|1.4|0.0|4.2
225|Brandon Johnson|DEP|F|32|31.1|15.4|5.4|11.8|45.9|0.7|2.1|33.3|3.9|5.3|73.8|8.1|1.0|0.5|1.0|1.8
226|Matt Ryan|UTC|G|33|30.6|15.4|5.0|11.9|42.3|2.7|7.4|35.9|2.6|3.0|87.9|4.9|1.9|0.4|0.1|1.8
227|Buddy Boeheim|SYR|G|32|35.6|15.3|5.5|13.6|40.8|3.0|8.2|37.0|1.3|1.8|71.4|1.9|2.2|1.1|0.2|1.5
228|Caleb Homesley|LIB|G|30|30.8|15.3|5.7|12.1|47.4|1.7|4.7|36.9|2.1|3.6|59.8|5.7|2.4|1.1|0.8|1.5
229|Zach Nutall|SMU|G|30|30.1|15.3|5.7|12.5|45.2|1.4|4.2|32.8|2.6|3.6|72.9|4.4|2.0|1.5|0.2|2.3
230|Jaelin Llewellyn|MICH|G|27|33.4|15.3|5.2|13.3|39.1|1.8|5.8|30.8|3.1|4.0|78.0|4.1|2.3|1.0|0.3|1.8
231|Isaac Bonton|WSU|G|28|32.8|15.3|5.1|15.1|34.0|1.8|5.8|30.7|3.2|3.9|83.3|3.7|4.0|1.2|0.2|3.6
232|Nick Muszynski|BEL|C|33|24.8|15.3|6.4|10.8|59.6|0.5|1.5|32.7|1.9|3.0|65.3|6.4|1.7|0.4|1.6|2.0
233|Deondre Burns|ORU|G|31|32.4|15.3|5.8|12.6|46.2|0.8|2.8|29.1|2.8|3.5|80.4|4.1|4.1|0.9|0.1|2.1
234|KJ Robinson|OMA|G|29|32.2|15.2|5.1|12.1|42.0|2.2|5.4|41.0|2.8|3.2|87.2|2.1|2.7|0.9|0.0|1.9
235|Isaiah Bailey|BCU|G|30|27.5|15.2|4.4|10.1|43.1|0.6|2.0|27.9|5.9|7.6|77.7|4.8|2.3|1.3|0.4|3.1
236|Jake Toolson|BYU|G|32|33.6|15.2|5.3|11.3|47.2|2.7|5.7|47.0|1.8|2.3|79.7|4.8|3.9|1.1|0.4|2.0
237|Devon Andrews|FIU|F|31|28.1|15.2|5.5|12.9|42.5|1.6|4.6|34.0|2.6|4.3|60.9|4.8|2.0|1.5|0.4|2.1
238|Paul Reed|DEP|F|29|31.7|15.1|6.3|12.2|51.6|0.6|1.8|30.8|2.0|2.8|73.8|10.7|1.6|1.9|2.6|2.3
239|Collin Gillespie|VILL|G|31|34.1|15.1|5.0|12.3|40.6|2.3|6.3|35.7|2.9|3.5|81.7|3.7|4.5|1.2|0.1|1.9
239|Chauncey Hawkins|BRY|G|31|32.8|15.1|4.8|12.2|39.8|1.0|3.8|26.3|4.5|5.5|81.7|3.7|3.2|1.8|0.2|2.4
241|Jalen Pickett|PSU|G|29|37.0|15.1|5.8|12.7|45.8|2.0|5.3|37.4|1.4|2.1|68.9|4.6|6.0|1.0|1.1|1.8
242|Tyler Sharpe|NKU|G|32|34.9|15.1|4.9|12.2|40.5|2.4|7.2|33.8|2.8|3.6|77.4|2.6|2.3|1.7|0.0|2.2
243|Jalen Crutcher|DAY|G|30|33.6|15.1|4.9|10.5|46.8|2.4|5.7|42.4|2.9|3.3|86.9|3.2|4.9|0.8|0.1|2.1
244|Kendal Manuel|MONT|G|31|36.1|15.1|5.4|12.4|43.1|1.9|5.3|36.0|2.5|2.7|90.5|3.5|1.9|0.9|0.1|1.7
245|Cameron Krutwig|LUC|C|32|31.3|15.1|6.3|11.2|56.3|0.0|0.1|0.0|2.5|3.6|69.0|8.1|4.2|1.2|0.6|2.5
246|Rob Perry|MUR|G|33|32.8|15.1|5.2|12.0|43.8|2.1|4.9|42.6|2.5|3.5|70.1|5.1|1.6|0.9|0.2|2.2
247|Jahmi'us Ramsey|TTU|G|27|31.2|15.0|5.5|12.4|44.2|2.2|5.2|42.6|1.9|2.9|64.1|4.0|2.2|1.3|0.7|2.0
248|Jaden Shackelford|ALA|G|31|29.4|15.0|4.8|11.5|41.3|2.7|7.6|35.7|2.8|3.6|76.8|4.5|1.4|0.5|0.2|1.5
249|Javonte Perkins|SLU|G|31|27.3|15.0|4.9|11.1|44.3|1.3|3.7|35.1|3.8|5.0|76.8|3.5|0.7|0.8|0.3|1.2
250|Ronald Jackson|NCAT|F|32|31.9|15.0|5.1|9.5|53.8|0.7|2.2|32.4|4.1|5.3|76.5|10.4|0.9|1.2|0.5|1.6
251|Jordan Jackson|RGV|G|29|27.1|15.0|5.2|11.4|45.2|1.0|3.2|29.8|3.7|4.3|84.8|2.8|2.0|1.4|0.4|2.6
252|Keandre Cook|MOST|G|33|32.1|14.9|4.8|11.5|42.2|2.2|5.1|42.3|3.1|3.8|81.6|4.6|1.4|0.8|0.4|2.2
401|A.J. Lawson|SC|G|32|29.8|14.9|5.6|12.2|46.0|0.9|2.8|30.8|2.8|4.4|64.3|3.8|4.2|1.0|0.2|4.0
254|Ty Brewer|UAB|F|31|32.2|14.9|6.0|12.5|47.9|1.0|2.9|34.8|2.0|3.0|66.7|7.7|0.8|1.5|0.6|1.9
255|JaQuan Lyle|UNM|G|29|34.7|14.9|4.9|11.3|43.0|2.0|5.5|35.6|3.2|4.3|74.6|4.2|4.6|1.4|0.3|4.1
256|Sergio El Darwich|ME|G|25|33.6|14.9|5.4|12.8|42.0|1.4|4.8|29.8|2.7|3.2|85.0|5.2|4.2|1.7|0.3|3.2
257|Carter Hendricksen|UNF|F|33|32.0|14.9|4.9|11.6|42.6|2.5|6.9|36.8|2.5|3.0|82.7|7.1|1.8|0.4|0.2|1.1
258|Chris Knight|LUC|F|29|25.2|14.8|6.4|11.6|55.4|0.0|0.5|6.7|2.0|3.2|60.6|6.4|2.0|0.9|1.2|2.7
259|Dru Kuxhausen|UNCO|G|32|31.7|14.8|4.6|10.1|45.2|3.9|8.5|45.8|1.8|1.9|91.9|1.9|1.2|0.7|0.0|1.4
260|Ethan Thompson|PUR|G|31|35.5|14.8|5.2|11.3|45.8|1.4|4.3|33.3|3.1|4.1|74.2|4.2|4.5|1.3|0.2|2.7
261|Dimencio Vaughn|RID|F|30|31.6|14.8|5.2|10.7|48.4|1.2|3.0|39.3|3.2|4.7|67.6|6.6|1.9|1.8|0.8|2.2
261|Cam Shelton|LMU|G|30|35.0|14.8|4.9|12.3|39.7|0.7|2.0|36.1|4.2|5.8|72.6|6.2|4.4|1.5|0.2|2.4
263|Garrett Sams|UNF|G|29|31.0|14.8|4.8|11.2|43.1|2.5|6.4|39.2|2.6|3.1|83.3|4.5|1.9|1.0|0.3|2.3
264|Kane Williams|GAST|G|32|30.8|14.8|4.4|10.9|40.5|1.3|3.7|34.7|4.7|6.0|77.6|4.6|4.4|1.5|0.4|2.7
265|Tajuan Agee|IONA|F|29|32.0|14.7|5.2|10.3|50.5|0.6|1.7|37.5|3.7|4.7|78.7|7.2|3.0|1.1|1.2|4.7
266|Austin Reaves|USA|SG|31|33.2|14.7|4.4|11.6|38.1|1.4|5.2|25.9|4.5|5.3|84.8|5.3|3.0|1.0|0.3|2.5
267|Antonio Williams|KENT|G|30|31.2|14.7|5.8|11.5|50.1|0.6|2.0|31.1|2.5|3.9|65.5|3.9|3.7|1.2|0.5|2.8
268|Nathan Hoover|WOF|G|35|33.3|14.7|4.8|13.1|36.7|2.4|8.0|29.7|2.7|2.9|93.0|3.5|1.4|0.6|0.0|1.3
269|Armel Potter|GW|G|28|32.3|14.7|5.0|10.9|45.4|0.4|1.5|27.9|4.3|5.6|77.1|3.2|5.8|0.8|0.1|3.7
270|Rasir Bolton|GONZ|G|30|30.8|14.7|4.6|11.5|40.4|1.5|4.5|33.6|3.9|4.6|84.8|3.4|2.8|1.1|0.1|2.8
271|Cody John|WEB|G|32|35.0|14.7|5.3|12.4|42.6|1.5|4.2|34.8|2.6|3.0|86.6|3.9|1.6|0.7|0.0|1.5
272|Tyrell Terry|STAN|G|31|32.6|14.6|4.7|10.7|44.1|2.0|4.9|40.8|3.2|3.5|89.1|4.5|3.2|1.4|0.1|2.6
273|Troy Green|UNO|G|30|31.9|14.6|4.9|10.6|45.9|0.6|1.8|30.9|4.3|5.4|80.7|4.2|3.2|1.4|0.1|2.4
274|Roland Griffin|JKST|G|24|29.0|14.6|5.1|11.7|43.6|0.2|1.3|16.7|4.3|5.6|76.1|6.2|1.9|0.9|0.4|2.8
275|Davion Buster|LAM|G|29|32.8|14.6|5.1|13.4|37.9|3.3|8.7|37.8|1.2|1.5|79.5|2.7|2.4|1.8|0.1|2.4
276|Te'Jon Lucas|BYU|G|30|33.4|14.6|4.8|11.4|42.5|1.3|4.2|31.7|3.6|4.5|79.4|4.3|5.1|1.9|0.2|3.2
277|Ethan Stair|MER|G|32|34.8|14.6|5.4|11.3|47.9|1.9|5.3|35.3|1.9|2.2|85.9|9.3|2.2|1.2|0.2|1.8
278|Javion Hamlet|UNT|G|31|30.4|14.6|4.9|9.9|49.2|0.8|2.0|41.9|4.0|4.6|87.3|3.0|4.7|0.7|0.0|2.3
279|Alonzo Verge Jr.|NEB|G|28|26.8|14.6|5.6|12.9|43.8|0.8|2.7|28.9|2.5|3.4|73.7|3.5|2.3|1.4|0.1|2.1
280|Josh Ajayi|USA|F|29|31.7|14.6|5.1|9.1|56.2|0.2|1.0|23.3|4.0|5.1|79.6|7.2|1.3|0.8|0.6|1.9
281|Umoja Gibson|DEP|G|31|30.4|14.5|4.7|11.5|41.2|2.8|7.0|39.4|2.3|2.7|84.5|2.2|1.9|1.4|0.0|2.5
282|Tyson Jolly|IONA|G|30|34.9|14.5|4.9|10.6|45.8|1.7|4.5|38.2|3.1|3.9|78.0|6.2|2.3|0.7|0.5|2.2
283|Amauri Hardy|ORE|G|32|34.6|14.5|5.1|12.5|40.9|2.0|5.9|33.3|2.4|3.4|69.7|3.3|3.3|0.7|0.2|2.4
283|LJ Figueroa|DOM|G|32|28.3|14.5|5.1|13.4|37.9|2.3|6.2|36.5|2.1|3.2|66.3|4.5|2.1|1.9|0.5|1.5
285|Algevon Eichelberger|CLEV|F|29|27.5|14.5|5.5|11.8|46.4|0.2|0.6|27.8|3.4|5.4|62.4|6.4|1.2|0.7|0.9|3.0
285|John Petty Jr.|ALA|G|29|33.4|14.5|4.8|10.4|46.2|2.9|6.7|44.0|2.0|3.0|67.4|6.6|2.5|1.1|0.7|2.6
287|Ray Salnave|UMBC|G|31|28.2|14.5|4.3|10.8|39.6|1.6|4.5|36.4|4.3|5.1|84.7|4.5|3.2|1.5|0.2|2.7
288|Eric Jamison Jr.|GWEB|ATH|32|35.4|14.5|5.7|11.7|48.5|0.6|1.8|35.1|2.5|3.6|69.0|6.0|1.2|0.7|0.0|2.3
288|Tarkus Ferguson|UIC|G|32|35.7|14.5|4.8|11.3|42.4|2.0|6.0|33.0|3.0|3.9|75.4|5.9|4.8|1.2|1.1|3.4
290|Everette Hammond|UML|G|33|32.2|14.5|4.7|12.0|39.4|1.2|3.9|29.2|3.9|4.7|83.1|4.5|2.4|1.2|0.2|2.1
291|Zach Copeland|ILST|G|31|29.9|14.5|4.9|12.1|40.2|2.6|6.8|38.2|2.1|2.7|78.6|3.1|2.7|1.0|0.0|3.3
292|David DiLeo|CMU|F|32|31.4|14.5|4.7|10.6|44.5|2.6|6.6|40.0|2.4|2.8|87.5|5.1|0.9|1.0|0.1|1.2
293|Jon Axel Gudmundsson|DAV|G|30|35.5|14.5|4.4|10.5|42.1|1.9|5.7|33.7|3.7|4.8|76.9|7.1|4.3|1.2|0.1|2.2
294|Max Abmas|TEX|G|31|29.5|14.5|5.1|12.4|41.1|2.8|7.7|36.6|1.5|1.8|81.8|2.2|1.4|1.0|0.2|1.0
295|Charles Minlend|LOU|G|34|29.4|14.4|5.1|12.1|41.6|1.4|4.5|30.3|3.0|4.6|64.3|4.7|1.8|1.0|0.5|1.8
296|Tahjai Teague|BALL|F|31|28.5|14.4|5.6|11.1|50.6|0.6|2.3|27.1|2.6|4.2|61.1|9.1|2.1|1.2|1.5|2.6
296|Brady Manek|UNC|F|31|30.5|14.4|5.1|11.3|45.3|2.3|6.0|38.0|1.9|2.5|77.9|6.2|0.9|0.5|1.2|0.8
298|Matt Hauser|PRST|G|25|32.0|14.4|5.3|13.4|39.7|2.6|7.2|35.4|1.2|1.8|66.7|4.1|2.5|1.5|0.0|0.9
299|Elijah Burns|SIE|F|29|25.9|14.4|4.8|7.8|62.2|0.5|1.0|53.6|4.2|4.9|85.9|5.8|0.9|0.6|0.2|2.0
300|Jose Alvarado|GT|G|24|33.5|14.4|5.0|11.2|44.4|1.8|5.2|33.6|2.7|3.4|79.3|3.4|4.0|2.2|0.1|2.7
300|McKinley Wright |IVCOLO|G|32|34.9|14.4|5.1|11.4|44.8|1.2|3.6|33.6|3.0|3.8|79.2|5.7|5.0|1.1|0.3|3.0
300|Cedric Russell|OSU|G|32|33.7|14.4|5.0|12.1|41.0|2.3|6.8|33.8|2.1|2.7|78.2|3.7|2.1|0.9|0.1|2.2
303|Kai Mitchell|SHSU|C|31|24.1|14.4|5.7|10.4|55.5|0.5|1.2|36.8|2.4|3.2|75.8|6.0|2.1|0.8|1.2|2.3
304|Noah Gurley|ALA|F|32|28.9|14.3|5.4|10.1|53.4|0.8|1.8|40.7|2.8|4.0|70.1|4.6|1.9|0.9|0.7|2.6
304|Filip Rebraca|IOWA|F|32|32.5|14.3|5.9|10.3|57.9|0.0|0.3|11.1|2.4|3.7|66.7|8.9|1.6|0.6|1.0|2.3
304|Marcus Hammond|ND|G|32|30.9|14.3|5.2|11.8|44.0|2.3|5.4|42.5|1.7|2.1|80.3|4.6|2.9|1.0|0.1|1.5
307|Tyrik Armstrong|TXSO|G|28|29.1|14.3|5.0|10.6|47.3|0.9|2.1|42.4|3.4|4.0|84.7|3.6|4.1|1.8|0.0|2.4
308|Danny Pippen|KENT|F|31|29.0|14.3|4.5|11.1|40.6|1.9|5.7|32.6|3.4|4.4|77.2|7.1|1.7|0.4|1.5|2.4
308|Payten Ricks|ACU|G|31|31.4|14.3|4.1|10.5|39.5|2.7|7.5|35.9|3.4|4.0|84.6|3.1|1.9|2.3|0.0|1.9
310|Kaelon Harris|CIT|G|29|27.2|14.3|4.7|10.2|46.1|1.0|3.5|29.7|3.9|5.3|73.2|6.9|1.4|0.8|0.2|2.2
311|Tyrn Flowers|LIU|F|33|34.5|14.3|5.2|12.2|42.3|1.8|6.1|30.5|2.1|2.9|71.6|9.6|2.1|1.2|1.8|1.6
312|Marcus Weathers|SMU|F|30|29.4|14.3|5.3|9.6|55.7|0.2|1.0|16.1|3.4|5.1|67.3|8.1|1.7|1.1|1.3|2.0
313|Chudier Bile|GTWN|F|28|24.3|14.3|4.6|9.7|48.0|1.3|3.3|37.6|3.7|5.0|73.8|7.6|1.6|0.7|1.5|3.9
314|Stef Smith|SJU|G|33|28.4|14.2|5.1|11.0|45.9|2.4|5.7|42.3|1.7|2.3|74.7|2.8|2.6|1.1|0.1|1.8
315|Derek Hawthorne Jr.|UTM|G|29|34.0|14.2|5.1|11.7|43.5|1.4|4.3|33.3|2.6|3.2|79.8|6.1|2.3|1.1|0.2|1.9
316|Kendric Davis|MEM|G|26|34.8|14.2|4.9|10.9|44.9|1.1|3.5|31.1|3.4|4.0|85.4|4.1|6.7|1.2|0.1|2.5
317|Cameron Healy|SUU|G|31|30.4|14.2|4.4|11.4|38.6|2.6|7.3|35.6|2.9|3.2|90.8|4.0|2.2|0.8|0.2|2.4
318|Xavier Sneed|KSU|F|32|32.6|14.2|4.4|12.0|36.5|1.8|6.1|30.4|3.6|5.3|69.0|4.8|1.7|1.8|0.3|1.6
318|Jarrod West|LOU|G|32|36.0|14.2|5.1|12.2|41.5|2.2|5.8|36.9|1.9|2.9|66.0|4.0|4.1|2.0|0.2|2.3
320|Damani Applewhite|SCST|F|29|32.0|14.2|4.6|8.6|52.8|0.0|0.0|100.0|5.1|6.9|73.9|6.6|0.9|0.5|0.5|1.3
321|Andrew Fleming|ME|F|30|34.2|14.2|5.5|11.2|49.0|0.9|2.9|32.2|2.3|3.5|66.7|6.2|2.6|1.4|0.8|2.6
322|Jordan Cohen|LEH|G|32|32.4|14.2|5.0|11.5|43.4|1.4|3.7|38.1|2.8|3.3|84.0|3.5|4.2|1.3|0.1|2.2
322|John-Michael Wright|OKST|G|32|32.5|14.2|4.8|12.3|39.0|1.9|5.7|33.1|2.8|3.6|75.9|5.3|2.3|1.1|0.3|1.6
324|Cletrell Pope|BCU|F|29|29.4|14.2|5.1|9.7|52.7|0.0|0.1|0.0|4.0|6.0|65.7|11.9|1.0|1.3|1.3|2.3
325|Liam Robbins|VAN|C|34|27.1|14.1|5.6|11.1|49.9|0.3|1.2|24.4|2.7|3.9|69.4|7.1|0.8|0.6|2.9|1.7
326|Kyle Lofton|FLA|G|31|38.4|14.1|5.1|12.2|42.2|1.2|3.5|33.6|2.7|3.3|80.6|2.6|6.0|1.4|0.1|2.6
327|Robert Allen|UNT|F|32|33.1|14.1|5.3|12.4|43.0|1.0|3.5|28.8|2.4|3.8|65.0|7.0|1.4|1.1|1.3|2.6
328|Christion Thompson|TULN|G|30|33.7|14.1|4.5|10.1|44.7|0.8|3.1|27.2|4.2|6.1|68.9|6.3|2.8|1.9|0.5|1.7
329|Amadou Sow|UCSB|F|31|26.8|14.1|5.4|9.9|54.7|0.5|1.4|38.1|2.7|3.7|73.9|7.0|0.8|0.7|1.1|2.5
330|Ike Smith|GASO|G|32|30.1|14.1|4.8|11.1|43.0|1.7|5.0|33.3|2.9|4.3|66.2|5.5|2.1|0.8|0.5|2.1
331|Alpha Diallo|PROV|G|31|32.7|14.1|5.0|12.1|41.4|1.0|3.1|31.3|3.1|4.9|63.2|7.8|2.5|1.5|0.9|3.0
332|Isiaha Mike|SMU|F|30|30.7|14.0|4.9|10.3|48.1|2.1|5.6|37.7|2.1|2.6|80.5|6.3|1.8|1.4|0.6|2.0
332|Carson Williams|WKU|F|30|34.1|14.0|5.0|9.1|55.5|0.8|2.0|39.0|3.2|4.3|75.0|6.6|1.7|1.1|0.8|1.5
334|Nick Richards|UK|F|31|29.6|14.0|5.3|8.2|64.4|0.0|0.0|0.0|3.5|4.7|75.2|7.8|0.2|0.1|2.1|1.6
