RK|Name|University|POS|GP|MIN|PTS|FGM|FGA|FG%|3PM|3PA|3P%|FTM|FTA|FT%|REB|AST|STL|BLK|TO
19|Darrion Trammell|SDSU|G|23|35.8|20.5|6.4|15.6|41.2|2.0|5.7|34.8|5.6|6.5|86.6|3.8|5.3|2.0|0.3|3.4
20|Cade Cunningham|OKST|G|27|35.4|20.1|6.5|14.8|43.8|2.3|5.7|40.0|4.9|5.8|84.6|6.2|3.5|1.6|0.8|4.0
21|Ayo Dosunmu|ILL|G|28|35.1|20.1|7.5|15.4|48.8|1.1|2.9|39.0|4.0|5.1|78.3|6.3|5.3|1.1|0.2|3.3
22|Phlandrous Fleming Jr.|FLA|G|18|34.2|20.1|6.6|16.6|39.5|2.6|8.2|32.0|4.4|5.4|80.6|7.4|2.3|1.8|0.9|2.7
23|Jhivvan Jackson|UTSA|G|25|33.2|19.9|7.3|15.6|46.8|2.6|7.0|36.9|2.8|3.5|78.4|4.2|3.4|1.0|0.3|2.8
24|Isiaih Mosley|MIZ|G|24|33.7|19.8|7.0|13.9|50.5|1.4|3.7|38.6|4.4|5.2|84.7|6.3|3.1|1.0|0.1|3.4
25|Julian Champagnie|SJU|G|25|32.9|19.8|6.6|15.3|43.3|2.4|6.3|38.0|4.1|4.6|88.7|7.4|1.3|1.4|1.0|1.9
26|Matt Lewis|JMU|G|18|32.7|19.7|6.1|12.9|47.0|2.4|6.2|38.4|5.2|6.9|75.0|4.7|3.7|1.4|0.3|1.8
27|Taevion Kinsey|MRSH|G|22|37.7|19.5|7.5|14.1|53.2|0.9|2.1|41.3|3.7|4.5|81.8|6.2|3.0|0.8|0.3|1.9
28|Richard Washington|SJSU|G|16|32.1|19.5|6.7|16.7|40.1|2.6|7.5|34.2|3.6|4.5|79.2|5.2|2.2|0.4|0.2|1.9
29|Bones Hyland|VCU|G|24|31.9|19.5|6.3|14.2|44.7|2.9|7.8|37.1|3.9|4.5|86.2|4.7|2.1|1.9|0.2|3.1
30|Marcus Carr|TEX|G|29|35.8|19.4|6.0|15.6|38.5|2.1|6.5|31.7|5.3|6.7|79.9|4.0|4.9|1.3|0.1|2.3
31|Jalen Ray|HOF|G|23|37.2|19.3|6.7|15.8|42.0|2.8|7.5|37.0|3.3|3.9|84.3|3.3|3.3|1.7|0.3|2.1
32| Jones|CCU|G|26|32.8|19.3|6.4|13.2|48.7|1.9|5.2|36.8|4.6|5.3|86.2|7.2|2.9|2.8|0.2|2.3
33|Zach Nutall|SMU|G|28|29.2|19.3|6.9|15.6|43.9|2.5|6.7|37.2|3.1|4.5|69.6|5.7|1.8|1.0|0.3|3.1
34|Danny Pippen|KENT|F|20|31.9|19.3|6.6|16.3|40.3|2.5|8.0|30.8|3.8|4.7|80.6|8.7|2.8|0.8|1.3|3.7
35|Justin Turner|BGSU|G|25|34.8|19.3|6.6|16.0|41.1|1.3|4.3|29.6|4.9|5.6|87.8|4.3|4.4|1.5|0.2|1.9
36|Isaiah Miller|UNCG|G|29|30.8|19.2|8.2|17.7|46.3|0.3|1.7|20.8|2.5|4.0|62.4|6.8|4.0|2.6|0.3|3.0
37|Cam Shelton|LMU|G|22|35.6|19.2|6.5|15.6|42.0|1.1|3.3|34.7|5.0|6.9|71.7|5.9|4.2|1.5|0.0|3.3
38|Jase Townsend|USD|G|20|32.6|19.2|6.4|14.7|43.7|2.0|5.8|33.9|4.4|5.0|88.9|4.2|2.2|1.1|0.0|2.5
39|Remy Martin|KU|G|23|33.5|19.1|6.1|14.2|43.3|2.0|5.9|34.6|4.8|6.2|77.6|2.8|3.7|1.2|0.0|2.4
40|James Bishop |IVGW|G|17|36.2|19.1|6.5|15.3|42.7|1.5|4.4|33.8|4.6|6.2|73.6|2.9|5.1|0.8|0.2|3.6
41|Trayce Jackson-Davis|IU|F|27|34.3|19.1|6.8|13.1|51.7|0.0|0.0|0.0|5.6|8.5|65.5|9.0|1.4|0.7|1.4|2.2
42|Troymain Crosby|ALCN|G|15|29.3|19.1|6.3|13.7|45.9|0.5|1.8|29.6|6.0|7.3|82.6|5.4|0.7|1.0|0.0|2.5
43|Tyler Thomas|HOF|G|17|36.5|19.1|6.4|16.1|39.4|2.8|8.4|33.1|3.6|4.4|81.3|5.2|2.9|0.8|0.5|2.8
44|Kendric Davis|MEM|G|17|34.7|19.0|6.7|13.9|48.1|1.5|3.9|37.3|4.1|4.9|83.3|4.2|7.6|1.6|0.1|2.4
44|Drew Timme|GONZ|F|32|28.2|19.0|7.4|11.3|65.5|0.2|0.7|28.6|4.0|5.8|69.6|7.0|2.3|0.7|0.7|1.8
46|A.J. Plitzuweit|SDAK|G|22|34.3|19.0|6.0|13.3|45.5|2.4|5.5|43.3|4.5|5.0|89.2|4.2|3.9|1.0|0.1|2.3
47|Keaston Willis|TLSA|G|20|33.8|18.9|6.3|14.7|42.5|2.1|5.6|36.6|4.3|5.7|75.4|4.5|2.1|1.2|0.1|2.6
48|Hayden Brown|SC|F|24|31.4|18.8|6.6|13.0|50.8|1.1|3.8|28.6|4.5|6.3|70.4|10.5|2.8|1.1|0.4|2.5
49|Tyson Walker|MSU|G|19|34.8|18.8|6.5|14.6|44.4|2.1|5.9|35.4|3.7|4.8|77.2|2.9|4.8|2.4|0.1|3.3
50|Tre Mitchell|UK|F|13|32.2|18.8|6.4|12.3|51.9|1.2|3.1|37.5|4.8|6.3|76.8|7.2|2.2|1.2|1.5|2.2
51|Souley Boum|XAV|G|24|35.1|18.8|5.4|14.3|38.0|2.5|6.5|38.7|5.4|6.7|81.3|3.7|2.5|1.4|0.2|2.2
52|Kevin Obanor|TTU|F|28|31.9|18.7|6.4|12.6|50.3|2.0|4.3|46.3|4.0|4.6|87.5|9.6|1.1|0.5|0.7|2.2
53|Corey Kispert|GONZ|F|32|31.8|18.6|6.5|12.3|52.9|2.8|6.5|44.0|2.7|3.1|87.8|5.0|1.8|0.9|0.4|1.3
54|Grant Sherfield|OU|G|26|34.7|18.6|5.9|13.6|43.3|1.8|4.9|36.7|5.0|5.8|85.5|3.7|6.1|1.6|0.0|2.8
55|Ryan Davis|UVM|F|13|27.2|18.5|7.3|12.5|58.6|1.3|3.2|41.5|2.6|3.2|81.0|6.3|1.1|0.5|0.6|1.5
56|Oscar da Silva|STAN|F|24|32.2|18.5|6.7|11.7|56.9|0.6|1.9|31.1|4.6|5.8|79.1|6.7|2.4|0.9|1.0|2.5
57|Isaiah Ross|IONA|G|18|34.5|18.4|6.4|14.1|45.5|2.6|6.7|38.3|3.1|3.8|81.2|3.9|1.4|1.4|0.1|2.9
58|Greg Parham |IIUSA|G|25|33.9|18.4|6.7|13.8|48.4|2.6|5.9|43.5|2.5|3.1|79.5|3.9|4.0|1.1|0.1|2.2
59|Ethan Esposito|SAC|F|20|33.4|18.3|6.4|13.3|48.1|0.5|2.1|22.0|5.1|6.8|74.3|7.5|2.0|0.8|0.2|2.7
60|Matthew Hurt|DUKE|F|24|32.7|18.3|6.8|12.3|55.6|2.3|5.3|44.4|2.3|3.2|72.4|6.2|1.4|0.8|0.7|1.2
61|Austin Reaves|USA|SG|25|34.5|18.3|5.6|12.6|44.3|1.3|4.2|30.5|5.9|6.8|86.5|5.5|4.6|0.9|0.3|3.0
62|Jayden Gardner|UVA|F|19|35.1|18.3|6.5|13.5|47.9|0.2|0.3|50.0|5.2|7.0|73.7|8.3|1.4|0.6|0.2|2.4
63|Ahmed Ali|PORT|G|17|30.5|18.2|5.6|12.1|46.3|2.2|5.9|36.6|4.8|5.7|84.5|2.8|3.1|0.9|0.0|2.7
64|Marreon Jackson|ASU|G|30|34.2|18.1|5.9|14.6|40.3|2.9|8.2|34.8|3.4|3.8|90.4|6.1|5.9|1.8|0.3|3.0
65|Jahmir Young|MD|G|25|37.4|18.0|5.6|13.2|42.3|1.8|5.3|33.8|5.0|6.0|83.4|4.9|2.5|1.0|0.3|2.4
66|Matt Bradley|SDSU|G|22|30.2|18.0|5.9|13.0|45.5|1.8|5.0|36.4|4.4|5.3|82.1|4.6|1.7|0.4|0.2|2.8
66|Justin Champagnie|PITT|F|20|34.4|18.0|6.7|14.1|47.7|1.2|3.7|31.1|3.5|4.9|71.1|11.1|1.6|1.2|1.3|1.5
68|Eli Scott|LMU|G|22|35.6|18.0|6.4|12.9|49.5|0.4|1.5|24.2|4.9|6.9|70.4|8.2|3.6|0.6|0.5|3.8
69|Jalen Moore|OAK|G|30|37.8|17.9|5.3|13.8|38.3|1.7|4.9|34.9|5.7|7.3|77.6|4.1|8.4|1.7|0.1|3.8
70|Travon Broadway Jr.|CMU|G|18|29.9|17.9|5.8|12.6|46.5|1.5|4.1|37.0|4.7|6.6|72.0|5.4|1.8|1.7|0.1|1.7
71|Bryce Hamilton|UNLV|G|24|32.6|17.9|7.3|17.0|43.0|1.5|4.7|31.3|1.8|2.7|65.6|6.0|3.0|1.3|0.1|2.7
72|Quentin Grimes|HOU|G|30|32.8|17.8|5.8|14.2|40.6|3.3|8.3|40.3|3.0|3.8|78.8|5.7|2.0|1.4|0.3|1.8
73|Riley Grigsby|SEA|G|21|36.7|17.8|6.7|14.9|44.9|2.1|5.4|38.6|2.4|3.1|76.9|5.1|1.1|0.9|0.6|1.8
74|Buddy Boeheim|SYR|G|25|36.2|17.8|6.4|14.9|43.3|3.1|8.0|38.3|1.8|2.1|84.9|2.6|2.6|1.3|0.0|1.6
75|Storm Murphy|VT|G|24|34.4|17.8|6.0|12.7|47.0|2.9|7.3|40.0|2.9|3.5|84.3|3.3|4.3|1.0|0.0|2.7
76|Isaac Bonton|WSU|G|21|35.3|17.7|6.1|15.6|39.1|1.9|5.7|32.8|3.7|5.6|65.8|4.0|4.0|2.0|0.2|3.5
77|Isiah Brown|WEB|G|23|31.4|17.7|6.0|12.3|49.1|1.7|5.0|33.9|3.9|4.7|83.3|3.5|3.0|1.3|0.1|1.8
78|Kofi Cockburn|ILL|C|31|27.0|17.7|6.9|10.5|65.4|0.0|0.0|0.0|3.9|7.0|55.3|9.5|0.2|0.3|1.3|1.7
79|Elijah Ford|WAG|G|18|33.3|17.7|7.1|12.1|58.7|0.1|0.4|25.0|3.3|4.4|75.0|7.7|1.6|2.0|0.7|2.3
80|Charles Bassey|WKU|C|28|30.4|17.6|6.9|11.8|59.0|0.6|2.1|30.5|3.1|4.1|75.9|11.6|0.7|0.4|3.1|2.2
81|Kaiden Rice|GTWN|G|25|33.8|17.6|6.0|14.6|41.4|3.7|10.6|34.8|1.9|2.1|88.7|4.2|1.1|0.4|0.0|1.4
82|Jalen Crutcher|DAY|G|24|38.1|17.6|6.0|13.0|46.3|2.0|5.4|37.2|3.6|4.8|76.3|3.5|4.8|0.8|0.0|3.0
83|Nate Williams|BUFF|F|25|30.8|17.6|7.1|14.6|48.6|1.4|3.5|38.6|2.0|2.9|70.8|6.8|2.4|1.1|0.4|2.5
84|Sandro Mamukelashvili|GEO|PF|27|35.5|17.5|6.2|14.3|43.4|1.6|4.6|33.6|3.5|4.9|71.4|7.6|3.2|1.1|0.6|3.3
84|Colbey Ross|PEPP|G|27|37.6|17.5|5.5|12.7|43.6|1.6|4.7|34.1|4.9|5.8|84.6|4.1|7.7|1.1|0.3|3.8
86|Dontarius James|HOW|F|22|30.0|17.5|5.8|12.9|45.1|2.5|6.9|36.4|3.3|4.1|80.2|4.3|1.1|1.0|0.8|3.2
87|Moses Wright|GT|F|25|35.3|17.4|7.0|13.2|53.2|0.5|1.2|41.4|2.9|4.4|65.8|8.0|2.3|1.5|1.6|1.6
88|Taylor Funk|USU|F|20|32.3|17.4|6.0|12.4|48.2|2.6|7.4|35.4|2.9|3.4|83.8|5.7|1.5|0.8|0.8|1.4
89|Jamaree Bouyea|SF|G|25|33.7|17.3|6.9|13.8|50.0|1.6|4.3|37.0|1.8|2.4|75.4|3.7|3.7|1.5|0.2|2.4
90|Ty Flowers|LIU|F|18|33.2|17.3|6.7|14.5|46.4|1.5|5.1|29.3|2.3|3.5|66.7|8.1|3.6|1.9|1.2|2.3
91|Jamison Battle|OSU|F|15|36.5|17.3|6.3|13.2|47.5|2.3|6.4|35.4|2.5|3.1|78.7|5.2|0.7|0.9|0.3|2.2
92|Jr. Clay|TNST|G|24|34.4|17.3|6.0|13.8|43.4|2.4|7.0|34.7|2.8|3.9|72.3|2.9|3.7|1.8|0.2|2.8
92|Ray Harrison|GCU|G|20|34.7|17.3|5.8|14.9|39.1|2.1|5.9|35.0|3.6|4.5|80.0|5.6|2.5|1.4|0.4|2.7
94|Timmy Allen|TEX|F|25|35.1|17.2|6.2|13.3|46.5|0.4|1.6|26.8|4.4|5.7|76.9|6.4|3.9|1.3|0.2|3.1
94|Amari Davis|WRST|G|25|35.3|17.2|6.4|15.1|42.2|0.9|3.3|28.0|3.6|4.5|80.4|3.7|1.9|1.4|0.3|1.5
96|Brandon McKissic|FLA|G|18|34.0|17.2|6.7|13.1|50.8|1.7|3.9|42.9|2.2|3.3|66.7|3.7|3.3|1.5|0.1|3.0
96|Kessler Edwards|PEPP|F|27|33.9|17.2|6.1|12.4|49.1|1.7|4.4|37.8|3.4|3.9|87.6|6.8|1.2|1.0|1.2|1.8
98|Torrion Ware|MORG|G|22|24.9|17.2|5.5|12.7|42.9|2.5|6.3|39.1|3.8|4.6|83.2|5.7|1.3|1.4|0.1|1.9
99|Tyreke Key|TENN|G|23|34.0|17.2|5.8|12.3|47.2|1.3|4.3|31.6|4.3|5.1|83.8|5.3|2.0|1.1|0.3|1.8
100|Tanner Groves|OU|F|24|27.0|17.2|6.4|11.4|56.0|0.9|2.6|34.9|3.5|4.5|77.8|8.0|1.3|0.3|1.1|1.9
101|Cedric Russell|OSU|G|26|33.6|17.2|5.8|14.0|41.9|2.9|7.3|40.0|2.5|3.3|76.7|3.2|1.2|0.5|0.0|2.5
102|Eugene Omoruyi|ORE|F|28|29.3|17.1|6.2|13.1|47.3|1.5|3.9|37.6|3.3|4.3|76.5|5.4|2.3|1.5|0.6|2.3
102|Javonte Perkins|SLU|G|21|30.5|17.1|6.3|13.5|46.5|1.8|4.8|37.6|2.8|3.2|86.6|3.9|1.8|0.7|0.5|1.4
104|Cam Davis|NAVY|G|15|32.5|17.1|6.0|13.6|44.1|1.3|3.7|35.7|3.8|4.9|78.1|2.8|2.7|1.5|0.3|1.5
105|Chris Duarte|ORE|G|26|32.6|17.1|6.2|11.6|53.2|2.3|5.5|42.4|2.5|3.0|81.0|4.6|2.7|1.9|0.8|2.3
106|Isaiah Wong|MIA|G|27|35.5|17.1|5.7|13.3|43.1|1.9|5.3|34.7|3.8|4.7|80.3|4.8|2.4|1.1|0.5|1.8
107|Mark Freeman|MORE|G|21|35.1|17.1|5.6|14.0|39.7|1.5|5.2|28.4|4.5|5.5|81.7|4.1|4.6|2.0|0.0|3.7
108|Kellan Grady|UK|G|22|34.4|17.1|6.2|13.1|47.1|2.6|6.9|38.2|2.1|3.1|67.6|4.6|2.4|0.8|0.2|1.6
108|Antonio Daye|CCU|G|22|31.6|17.1|6.0|13.2|45.5|1.1|3.8|28.9|4.0|5.8|69.3|4.3|4.7|2.4|0.1|4.5
110|Zach Cooks|HOF|G|19|37.7|17.1|6.1|14.8|41.1|1.6|4.8|33.7|3.2|4.5|71.8|4.9|1.5|2.2|0.1|2.2
111|Derrick Alston Jr.|BOIS|G|28|32.5|17.0|5.6|12.6|44.4|2.4|6.4|38.2|3.4|4.0|85.6|3.7|2.2|0.8|0.3|2.4
112|Mason Faulkner|LOU|G|22|34.2|16.9|5.5|12.0|45.5|1.5|4.2|35.5|4.5|5.9|76.2|5.5|4.8|1.2|0.0|3.5
113|Nate Watson|PROV|C|26|32.3|16.9|6.9|11.5|60.2|0.0|0.0|0.0|3.0|4.8|62.7|6.7|0.7|0.3|1.0|1.3
114|Tevian Jones|SUU|G|24|28.1|16.9|5.7|13.4|42.4|2.5|7.2|34.9|3.0|3.5|85.9|4.5|1.2|0.7|0.0|2.5
115|Rylan Bergersen|EWU|G|23|34.6|16.9|5.5|12.7|43.6|1.7|4.9|33.9|4.2|6.1|68.6|4.0|4.8|1.3|0.4|2.8
116|David Duke Jr.|PROV|G|26|37.1|16.8|5.5|14.3|38.7|2.0|5.0|38.9|3.8|4.8|79.2|6.3|4.8|1.2|0.3|3.2
117|Moses Moody|ARK|G|32|33.8|16.8|5.2|12.1|42.7|1.8|5.1|35.8|4.7|5.8|81.2|5.8|1.6|1.0|0.7|1.6
118|Douglas Wilson|SDSU|F|19|28.6|16.8|6.3|12.4|50.8|0.0|0.0|0.0|4.2|6.9|61.1|5.4|2.3|1.2|0.6|2.7
119|Filip Rebraca|IOWA|F|26|31.8|16.8|6.7|13.2|50.6|0.6|1.6|36.6|2.8|4.7|60.7|7.6|1.2|0.6|0.7|2.3
120|Deion Hammond|MONM|G|20|30.2|16.8|5.4|14.4|37.2|2.0|5.6|35.7|4.1|5.5|74.5|3.8|1.8|1.2|0.6|2.1
121|Jahlil Jenkins|STBK|G|24|37.2|16.8|5.7|14.3|40.1|2.0|5.4|38.0|3.3|3.9|86.0|2.5|3.2|1.5|0.0|2.9
122|Carlik Jones|LOU|G|19|37.5|16.8|5.9|14.8|40.2|0.9|2.9|32.1|3.9|4.8|81.5|4.9|4.5|1.4|0.1|2.1
123|DeAndre Gholston|MIZ|G|22|33.1|16.8|5.8|13.1|43.9|2.1|5.6|37.4|3.1|3.9|80.2|5.2|1.4|1.1|0.3|2.0
124|Keaton Wallace|UTSA|G|26|33.6|16.8|6.0|14.4|42.0|2.3|7.1|31.9|2.4|3.1|78.8|5.5|3.4|1.0|0.3|2.2
125|Malachi Smith|GONZ|G|25|35.8|16.8|6.0|13.1|46.0|1.4|3.8|38.3|3.2|4.0|80.2|8.8|3.3|1.5|0.2|3.0
125|Shahada Wells|MCN|G|25|29.9|16.8|6.2|14.8|41.6|2.1|5.4|39.3|2.3|3.0|78.4|3.4|3.8|2.2|0.3|2.3
127|Jordan Burns|COLG|G|16|29.3|16.8|5.5|13.7|40.2|1.9|4.4|42.3|3.9|4.3|89.9|4.3|5.3|1.6|0.2|3.1
127|Alex Morales|WAG|G|20|35.4|16.8|6.2|14.1|44.0|1.0|3.2|31.7|3.4|4.7|71.3|7.2|4.3|1.8|0.5|3.2
129|Jared Butler|BAY|G|30|30.3|16.7|5.9|12.5|47.1|2.6|6.2|41.6|2.4|3.0|78.0|3.3|4.8|2.0|0.4|2.8
130|Trevon Faulkner|NKU|G|25|33.7|16.7|5.6|13.8|41.0|1.2|4.4|27.5|4.2|5.3|79.5|5.7|2.5|1.5|0.0|2.6
131|Iverson Molinar|MSST|G|30|32.6|16.7|6.1|12.8|47.8|1.5|3.4|43.6|3.0|3.7|80.4|3.7|2.3|0.9|0.1|2.2
131|Gaige Prim|MOST|F|24|29.4|16.7|6.7|11.1|59.9|0.0|0.1|0.0|3.3|4.5|73.4|9.1|3.0|1.2|1.3|2.5
133|Peter Kiss|BRY|G|22|33.0|16.6|5.8|11.5|50.4|1.6|3.9|42.4|3.4|4.0|85.1|6.5|3.2|1.9|0.3|2.7
134|Loudon Love|WRST|C|24|28.1|16.6|6.8|12.0|56.4|0.0|0.0|0.0|3.1|4.7|67.0|10.1|1.9|0.9|1.3|2.8
135|A.J. Lawson|SC|G|21|31.3|16.6|5.6|14.1|39.4|2.8|8.0|35.1|2.7|3.8|70.0|4.1|1.2|1.5|0.1|1.5
136|C.J. Keyser|ODU|G|14|31.1|16.6|6.3|13.7|45.8|1.3|3.9|33.3|2.7|3.9|69.1|3.6|1.5|1.0|0.4|2.4
137|Zane Martin|TOW|G|15|32.4|16.5|6.2|15.8|39.2|1.1|5.1|22.1|3.0|4.1|73.8|3.8|3.5|0.8|0.1|2.5
137|Jalen Johnson|GRAM|F|15|29.8|16.5|6.9|12.3|56.2|0.0|0.0|0.0|2.7|4.2|63.5|7.5|0.8|1.1|0.6|2.3
139|Michael Weathers|SMU|G|24|31.2|16.5|5.8|12.0|47.8|0.8|2.6|30.6|4.2|5.3|79.5|5.2|3.5|2.1|1.0|3.3
140|Naz Bohannon|CLEM|F|25|32.9|16.5|6.9|13.1|52.6|0.0|0.2|16.7|2.7|4.5|59.8|8.2|3.2|0.7|0.0|2.6
141|Teddy Allen|NMSU|G|22|27.2|16.5|6.0|13.3|44.9|2.0|5.3|37.6|2.5|3.7|69.1|4.7|1.7|1.3|0.0|2.5
142|Jaylen Minnett|MOST|G|16|31.8|16.4|5.6|14.5|38.4|2.6|7.8|32.8|2.8|3.1|88.0|2.1|2.9|1.1|0.1|2.8
143|Jaylen Forbes|TULN|G|23|36.1|16.4|4.7|12.1|38.5|2.4|6.6|36.8|4.7|5.7|81.8|5.3|1.0|1.4|0.2|1.4
144|Gerrale Gates|HC|F|14|32.9|16.4|6.4|13.4|47.6|0.0|0.0|0.0|3.7|5.0|74.3|7.6|1.9|0.9|0.7|2.6
145|E.J. Stephens|MINN|G|15|32.4|16.4|5.4|11.9|45.5|1.2|3.7|32.7|4.4|4.9|90.4|4.7|2.5|1.5|0.1|2.1
146|Evan Mobley|USC|F|33|33.9|16.4|6.0|10.3|57.8|0.4|1.2|30.0|4.1|5.8|69.4|8.7|2.4|0.8|2.9|2.2
147|Duane Washington Jr.|OSU|G|31|32.2|16.4|5.5|13.5|41.0|2.9|7.7|37.4|2.5|2.9|83.5|3.4|2.9|0.4|0.0|2.2
148|K.J. Walton|AKR|G|20|29.7|16.4|6.4|11.7|54.3|0.0|0.2|0.0|3.7|4.6|79.3|5.9|1.2|1.3|0.2|2.4
149|Desmond Cambridge Jr.|ASU|G|26|31.2|16.3|5.7|13.8|40.9|2.7|7.6|34.8|2.4|2.7|89.9|4.5|2.4|1.0|0.5|2.0
150|Trendon Watford|LSU|F|28|34.6|16.3|6.1|12.6|48.0|0.6|2.0|31.6|3.5|5.4|65.1|7.4|2.9|1.1|0.6|2.6
151|Tyson Etienne|WICH|G|22|33.8|16.3|4.8|12.9|37.1|3.0|7.5|39.2|3.8|5.0|75.7|3.4|2.5|1.0|0.1|1.2
152|Spencer Rodgers|KENN|G|24|32.5|16.3|5.7|13.2|43.2|2.6|6.6|39.0|2.3|3.0|76.4|3.6|2.0|1.1|0.2|2.3
153|Camren Wynter|PSU|G|20|36.0|16.3|6.2|13.5|46.1|1.7|4.1|41.5|2.2|2.6|82.7|3.6|5.2|0.9|0.1|2.9
153|Quincy Olivari|XAV|G|28|28.7|16.3|5.4|13.2|40.8|3.1|7.7|40.9|2.3|2.8|82.3|5.3|1.0|0.3|0.0|1.8
155|Emanuel Miller|TCU|F|17|31.6|16.2|5.9|10.3|57.1|0.0|0.4|0.0|4.5|5.5|81.7|8.2|1.4|0.8|0.1|2.7
156|Jarred Godfrey|PFW|G|23|33.9|16.2|5.6|12.1|46.4|1.9|5.2|36.1|3.1|3.9|80.9|5.4|3.8|1.6|0.3|3.3
157|Luke Loewe|MINN|G|17|36.0|16.2|5.8|13.2|43.6|1.5|4.9|29.8|3.2|3.7|85.7|3.4|3.2|1.4|0.0|1.5
158|Ishmael El-Amin|URI|G|23|33.5|16.2|5.7|14.1|40.1|2.3|7.3|31.7|2.6|2.9|88.1|3.0|2.9|1.3|0.2|2.4
159|E.J. Liddell|OSU|F|29|29.4|16.2|5.4|11.5|47.4|0.9|2.8|33.8|4.3|5.8|74.6|6.7|1.8|0.7|1.1|1.6
160|Ledarrius Brewer|UAB|G|24|31.0|16.2|5.9|12.6|46.9|2.5|6.4|38.6|1.9|2.7|70.3|4.5|1.5|1.5|0.5|2.8
161|Zach Freemantle|XAV|F|21|31.5|16.1|6.6|12.8|51.3|1.2|3.7|32.1|1.8|3.0|59.4|8.9|1.4|0.7|0.9|2.0
162|Anthony Tarke|COPP|G|22|34.8|16.1|5.5|11.6|47.3|1.1|3.5|32.1|4.0|7.1|56.4|8.2|3.5|2.6|1.9|3.2
163|Javante McCoy|BU|G|16|31.2|16.1|6.0|12.4|48.5|0.9|3.0|31.3|3.2|4.1|78.5|4.6|2.2|0.8|0.3|1.9
164|Blake Francis|RICH|G|20|33.4|16.1|5.9|13.8|42.4|2.5|6.8|36.0|2.0|2.6|75.0|2.3|2.2|1.4|0.0|1.7
165|David Jean-Baptiste|UTC|G|22|34.2|16.1|6.0|14.1|42.8|2.7|7.0|38.1|1.3|1.7|76.3|3.3|2.5|1.6|0.2|2.0
166|Alex Barcello|BYU|G|27|32.0|16.1|5.5|10.6|52.3|2.0|4.1|47.7|3.1|3.6|85.6|4.7|4.3|1.0|0.0|2.0
167|Austin Butler|CLT|G|16|33.5|16.1|6.1|12.4|49.5|1.7|3.7|45.8|2.1|3.5|60.7|8.8|1.3|1.6|0.3|2.3
